contig	cov_mean_sample_idba_ud_perc100_sorted
contig-100_34344.0	3.032
contig-100_34345.0	445.294
contig-100_34346.0	1.211
contig-100_34347.0	1.813
contig-100_34348.0	73.677
contig-100_34349.0	2.425
contig-100_34350.0	1.214
contig-100_34351.0	2.350
contig-100_34352.0	3.568
contig-100_34353.0	81.607
contig-100_34354.0	2.425
contig-100_34355.0	3.568
contig-100_34356.0	2.427
contig-100_34357.0	1.786
contig-100_34358.0	1.211
contig-100_34359.0	2.318
contig-100_34360.0	73.359
contig-100_34361.0	0.600
contig-100_34362.0	2.255
contig-100_34363.0	2.337
contig-100_34364.0	750.563
contig-100_34365.0	1.757
contig-100_34366.0	2.859
contig-100_34367.0	0.607
contig-100_34368.0	3.005
contig-100_34369.0	1.214
contig-100_34370.0	2.867
contig-100_34371.0	1.117
contig-100_34372.0	0.607
contig-100_34373.0	1.818
contig-100_34374.0	2.250
contig-100_34375.0	1.806
contig-100_34376.0	36.100
contig-100_34377.0	1.211
contig-100_34378.0	309.228
contig-100_34379.0	2.840
contig-100_34380.0	2.354
contig-100_34381.0	3.029
contig-100_34382.0	78.961
contig-100_34383.0	1.583
contig-100_34384.0	2.353
contig-100_34385.0	2.365
contig-100_34386.0	1.757
contig-100_34387.0	1.204
contig-100_34388.0	1.178
contig-100_34389.0	3.036
contig-100_34390.0	1.820
contig-100_34391.0	1.723
contig-100_34392.0	2.294
contig-100_34393.0	2.380
contig-100_34394.0	1.151
contig-100_34395.0	6.051
contig-100_34396.0	2.387
contig-100_34397.0	10331.562
contig-100_34398.0	1.163
contig-100_34399.0	3.489
contig-100_34400.0	2.423
contig-100_34401.0	1775.715
contig-100_34402.0	3.036
contig-100_34403.0	2.421
contig-100_34404.0	2.973
contig-100_34405.0	2.949
contig-100_34406.0	692.377
contig-100_34407.0	1.708
contig-100_34408.0	2.428
contig-100_34409.0	1.217
contig-100_34410.0	2.428
contig-100_34411.0	2.358
contig-100_34412.0	1.791
contig-100_34413.0	933.105
contig-100_34414.0	0.608
contig-100_34415.0	1.742
contig-100_34416.0	1.197
contig-100_34417.0	10.754
contig-100_34418.0	1.740
contig-100_34419.0	1.764
contig-100_34420.0	0.606
contig-100_34421.0	38270.676
contig-100_34422.0	1.825
contig-100_34423.0	2.871
contig-100_34424.0	0.608
contig-100_34425.0	3.518
contig-100_34426.0	0.608
contig-100_34427.0	1.788
contig-100_34428.0	1.800
contig-100_34429.0	10.433
contig-100_34430.0	391.338
contig-100_34431.0	3.494
contig-100_34432.0	1.825
contig-100_34433.0	0.608
contig-100_34434.0	2.290
contig-100_34435.0	2.871
contig-100_34436.0	1.217
contig-100_34437.0	4.195
contig-100_34438.0	1.825
contig-100_34439.0	166.197
contig-100_34440.0	2.387
contig-100_34441.0	3.599
contig-100_34442.0	6.852
contig-100_34443.0	1.818
contig-100_34444.0	3.645
contig-100_34445.0	3.450
contig-100_34446.0	1.803
contig-100_34447.0	263.341
contig-100_34448.0	2.978
contig-100_34449.0	2.326
contig-100_34450.0	2.915
contig-100_34451.0	3.530
contig-100_34452.0	716.684
contig-100_34453.0	2.238
contig-100_34454.0	1.136
contig-100_34455.0	1.662
contig-100_34456.0	709.231
contig-100_34457.0	1.214
contig-100_34458.0	2.409
contig-100_34459.0	2.331
contig-100_34460.0	2.428
contig-100_34461.0	2.294
contig-100_34462.0	0.608
contig-100_34463.0	2.299
contig-100_34464.0	1.825
contig-100_34465.0	2.414
contig-100_34466.0	2.985
contig-100_34467.0	2.338
contig-100_34468.0	1.175
contig-100_34469.0	412.616
contig-100_34470.0	1.200
contig-100_34471.0	3.642
contig-100_34472.0	1.810
contig-100_34473.0	1.657
contig-100_34474.0	2.431
contig-100_34475.0	1.217
contig-100_34476.0	1.815
contig-100_34477.0	2.949
contig-100_34478.0	1.124
contig-100_34479.0	2.290
contig-100_34480.0	2.426
contig-100_34481.0	1.141
contig-100_34482.0	3.029
contig-100_34483.0	1.212
contig-100_34484.0	614.051
contig-100_34485.0	772.080
contig-100_34486.0	1.771
contig-100_34487.0	2.401
contig-100_34488.0	3.513
contig-100_34489.0	1384.134
contig-100_34490.0	1.810
contig-100_34491.0	1.214
contig-100_34492.0	1.720
contig-100_34493.0	3.584
contig-100_34494.0	1.117
contig-100_34495.0	16.449
contig-100_34496.0	196.095
contig-100_34497.0	1.217
contig-100_34498.0	1.141
contig-100_34499.0	1.163
contig-100_34500.0	2.954
contig-100_34501.0	2.407
contig-100_34502.0	3.493
contig-100_34503.0	1.161
contig-100_34504.0	1.168
contig-100_34505.0	2.844
contig-100_34506.0	3.554
contig-100_34507.0	0.600
contig-100_34508.0	1.217
contig-100_34509.0	1.100
contig-100_34510.0	1.822
contig-100_34511.0	2.339
contig-100_34512.0	2.432
contig-100_34513.0	0.610
contig-100_34514.0	726.080
contig-100_34515.0	1.820
contig-100_34516.0	0.000
contig-100_34517.0	3.463
contig-100_34518.0	2.259
contig-100_34519.0	4.080
contig-100_34520.0	1.212
contig-100_34521.0	1.829
contig-100_34522.0	1.217
contig-100_34523.0	4.085
contig-100_34524.0	2.959
contig-100_34525.0	2.327
contig-100_34526.0	0.610
contig-100_34527.0	1.156
contig-100_34528.0	3562.724
contig-100_34529.0	0.583
contig-100_34530.0	2.437
contig-100_34531.0	1.766
contig-100_34532.0	3.527
contig-100_34533.0	1.220
contig-100_34534.0	2.907
contig-100_34535.0	1.824
contig-100_34536.0	1.178
contig-100_34537.0	2.322
contig-100_34538.0	544.466
contig-100_34539.0	2.963
contig-100_34540.0	0.610
contig-100_34541.0	641.837
contig-100_34542.0	120.834
contig-100_34543.0	0.568
contig-100_34544.0	2.427
contig-100_34545.0	3.556
contig-100_34546.0	84.393
contig-100_34547.0	178.010
contig-100_34548.0	2.354
contig-100_34549.0	3.049
contig-100_34550.0	192.783
contig-100_34551.0	3.644
contig-100_34552.0	1.739
contig-100_34553.0	1.766
contig-100_34554.0	1.207
contig-100_34555.0	63.098
contig-100_34556.0	1.810
contig-100_34557.0	1.824
contig-100_34558.0	2.344
contig-100_34559.0	4.078
contig-100_34560.0	1.815
contig-100_34561.0	2.883
contig-100_34562.0	2.856
contig-100_34563.0	1.220
contig-100_34564.0	2.417
contig-100_34565.0	1.129
contig-100_34566.0	2.278
contig-100_34567.0	1.137
contig-100_34568.0	2.361
contig-100_34569.0	1.824
contig-100_34570.0	452.402
contig-100_34571.0	1.749
contig-100_34572.0	1.802
contig-100_34573.0	1.822
contig-100_34574.0	2.383
contig-100_34575.0	0.561
contig-100_34576.0	0.520
contig-100_34577.0	2.437
contig-100_34578.0	2.439
contig-100_34579.0	0.610
contig-100_34580.0	2.341
contig-100_34581.0	0.607
contig-100_34582.0	1.132
contig-100_34583.0	1.783
contig-100_34584.0	1.622
contig-100_34585.0	2.390
contig-100_34586.0	2.998
contig-100_34587.0	1.754
contig-100_34588.0	1.829
contig-100_34589.0	3.020
contig-100_34590.0	3.024
contig-100_34591.0	0.610
contig-100_34592.0	1.137
contig-100_34593.0	0.610
contig-100_34594.0	3.037
contig-100_34595.0	2.443
contig-100_34596.0	1.220
contig-100_34597.0	1.117
contig-100_34598.0	164.927
contig-100_34599.0	1.222
contig-100_34600.0	1055.934
contig-100_34601.0	6.597
contig-100_34602.0	2.362
contig-100_34603.0	0.611
contig-100_34604.0	1.826
contig-100_34605.0	2.443
contig-100_34606.0	2.257
contig-100_34607.0	4.235
contig-100_34608.0	3.051
contig-100_34609.0	4.626
contig-100_34610.0	2.252
contig-100_34611.0	1.834
contig-100_34612.0	2.377
contig-100_34613.0	1.215
contig-100_34614.0	0.611
contig-100_34615.0	0.499
contig-100_34616.0	1.689
contig-100_34617.0	1.220
contig-100_34618.0	1.741
contig-100_34619.0	1.198
contig-100_34620.0	3.623
contig-100_34621.0	1.164
contig-100_34622.0	0.648
contig-100_34623.0	361.645
contig-100_34624.0	0.606
contig-100_34625.0	918.452
contig-100_34626.0	2.357
contig-100_34627.0	178.802
contig-100_34628.0	1.222
contig-100_34629.0	0.531
contig-100_34630.0	756.127
contig-100_34631.0	2.445
contig-100_34632.0	2.252
contig-100_34633.0	11.428
contig-100_34634.0	2.968
contig-100_34635.0	2.333
contig-100_34636.0	1.834
contig-100_34637.0	2.350
contig-100_34638.0	2.861
contig-100_34639.0	2.445
contig-100_34640.0	1.685
contig-100_34641.0	26304.641
contig-100_34642.0	2.433
contig-100_34643.0	1.220
contig-100_34644.0	1.756
contig-100_34645.0	0.716
contig-100_34646.0	1.186
contig-100_34647.0	4.599
contig-100_34648.0	1.218
contig-100_34649.0	2.443
contig-100_34650.0	2.440
contig-100_34651.0	1.694
contig-100_34652.0	2.357
contig-100_34653.0	1.792
contig-100_34654.0	3.474
contig-100_34655.0	41.506
contig-100_34656.0	1.741
contig-100_34657.0	1.222
contig-100_34658.0	2.315
contig-100_34659.0	2.445
contig-100_34660.0	2.362
contig-100_34661.0	0.553
contig-100_34662.0	1.834
contig-100_34663.0	1.829
contig-100_34664.0	2.958
contig-100_34665.0	3.494
contig-100_34666.0	2.902
contig-100_34667.0	180.105
contig-100_34668.0	1.824
contig-100_34669.0	1.222
contig-100_34670.0	1.631
contig-100_34671.0	3.020
contig-100_34672.0	3.555
contig-100_34673.0	2.934
contig-100_34674.0	356.756
contig-100_34675.0	1427.088
contig-100_34676.0	1.751
contig-100_34677.0	1.834
contig-100_34678.0	2.430
contig-100_34679.0	3.487
contig-100_34680.0	1.826
contig-100_34681.0	1.205
contig-100_34682.0	33739.188
contig-100_34683.0	1.122
contig-100_34684.0	1.222
contig-100_34685.0	1.763
contig-100_34686.0	1.144
contig-100_34687.0	3.648
contig-100_34688.0	1.125
contig-100_34689.0	1.134
contig-100_34690.0	1.731
contig-100_34691.0	3.555
contig-100_34692.0	3.535
contig-100_34693.0	2.342
contig-100_34694.0	1.753
contig-100_34695.0	1.809
contig-100_34696.0	2.367
contig-100_34697.0	824.599
contig-100_34698.0	1.751
contig-100_34699.0	33.357
contig-100_34700.0	3.418
contig-100_34701.0	2.922
contig-100_34702.0	1.220
contig-100_34703.0	1.753
contig-100_34704.0	2.318
contig-100_34705.0	1.191
contig-100_34706.0	3.653
contig-100_34707.0	3.658
contig-100_34708.0	1.792
contig-100_34709.0	1.792
contig-100_34710.0	1.826
contig-100_34711.0	1.181
contig-100_34712.0	1.159
contig-100_34713.0	1.100
contig-100_34714.0	8.819
contig-100_34715.0	1.221
contig-100_34716.0	1.140
contig-100_34717.0	1.799
contig-100_34718.0	3.603
contig-100_34719.0	1.100
contig-100_34720.0	150.213
contig-100_34721.0	1.225
contig-100_34722.0	1.801
contig-100_34723.0	3.061
contig-100_34724.0	2.338
contig-100_34725.0	2.919
contig-100_34726.0	1.789
contig-100_34727.0	1.221
contig-100_34728.0	1989.586
contig-100_34729.0	3.537
contig-100_34730.0	208.691
contig-100_34731.0	2.370
contig-100_34732.0	120.833
contig-100_34733.0	1.186
contig-100_34734.0	448.390
contig-100_34735.0	2.353
contig-100_34736.0	2.449
contig-100_34737.0	1.833
contig-100_34738.0	2.297
contig-100_34739.0	120.542
contig-100_34740.0	1.777
contig-100_34741.0	3.032
contig-100_34742.0	1.777
contig-100_34743.0	1.223
contig-100_34744.0	1.748
contig-100_34745.0	0.000
contig-100_34746.0	0.561
contig-100_34747.0	1.836
contig-100_34748.0	1.225
contig-100_34749.0	3.042
contig-100_34750.0	2.424
contig-100_34751.0	1.826
contig-100_34752.0	1.725
contig-100_34753.0	1.654
contig-100_34754.0	2.355
contig-100_34755.0	1.708
contig-100_34756.0	1.838
contig-100_34757.0	2.174
contig-100_34758.0	1.206
contig-100_34759.0	1.191
contig-100_34760.0	2.961
contig-100_34761.0	2.346
contig-100_34762.0	2.873
contig-100_34763.0	1.208
contig-100_34764.0	0.000
contig-100_34765.0	31.733
contig-100_34766.0	1.147
contig-100_34767.0	1.779
contig-100_34768.0	3.027
contig-100_34769.0	1.206
contig-100_34770.0	1.765
contig-100_34771.0	1.130
contig-100_34772.0	0.613
contig-100_34773.0	2.855
contig-100_34774.0	1.142
contig-100_34775.0	2.382
contig-100_34776.0	1.196
contig-100_34777.0	2.980
contig-100_34778.0	2.417
contig-100_34779.0	2.385
contig-100_34780.0	3.593
contig-100_34781.0	1.828
contig-100_34782.0	4.284
contig-100_34783.0	1.223
contig-100_34784.0	1.145
contig-100_34785.0	1.213
contig-100_34786.0	0.000
contig-100_34787.0	2.365
contig-100_34788.0	4.846
contig-100_34789.0	2.213
contig-100_34790.0	1.213
contig-100_34791.0	2.331
contig-100_34792.0	3.569
contig-100_34793.0	1.221
contig-100_34794.0	1.652
contig-100_34795.0	1.223
contig-100_34796.0	2.422
contig-100_34797.0	2589.824
contig-100_34798.0	2.321
contig-100_34799.0	1.137
contig-100_34800.0	1.757
contig-100_34801.0	61.500
contig-100_34802.0	1.748
contig-100_34803.0	2.355
contig-100_34804.0	3.005
contig-100_34805.0	1.706
contig-100_34806.0	1.142
contig-100_34807.0	2.358
contig-100_34808.0	1.184
contig-100_34809.0	1.833
contig-100_34810.0	1.174
contig-100_34811.0	1.826
contig-100_34812.0	1.194
contig-100_34813.0	172.338
contig-100_34814.0	1.189
contig-100_34815.0	3.525
contig-100_34816.0	1.142
contig-100_34817.0	3.583
contig-100_34818.0	2.887
contig-100_34819.0	2.365
contig-100_34820.0	1065.221
contig-100_34821.0	1.740
contig-100_34822.0	3.571
contig-100_34823.0	0.529
contig-100_34824.0	1.828
contig-100_34825.0	293.784
contig-100_34826.0	2.355
contig-100_34827.0	78.287
contig-100_34828.0	2.995
contig-100_34829.0	1.745
contig-100_34830.0	1.225
contig-100_34831.0	1.836
contig-100_34832.0	2.429
contig-100_34833.0	1.221
contig-100_34834.0	2.282
contig-100_34835.0	1.706
contig-100_34836.0	3.576
contig-100_34837.0	1.725
contig-100_34838.0	1.689
contig-100_34839.0	1.206
contig-100_34840.0	2.860
contig-100_34841.0	1.225
contig-100_34842.0	4.140
contig-100_34843.0	3.064
contig-100_34844.0	2.455
contig-100_34845.0	1.732
contig-100_34846.0	268.600
contig-100_34847.0	1.830
contig-100_34848.0	2.359
contig-100_34849.0	2.359
contig-100_34850.0	2.843
contig-100_34851.0	1.678
contig-100_34852.0	567.165
contig-100_34853.0	2.364
contig-100_34854.0	369.732
contig-100_34855.0	0.604
contig-100_34856.0	2.349
contig-100_34857.0	1.840
contig-100_34858.0	2.808
contig-100_34859.0	3.607
contig-100_34860.0	2.423
contig-100_34861.0	0.000
contig-100_34862.0	2.275
contig-100_34863.0	167.816
contig-100_34864.0	3.432
contig-100_34865.0	2.423
contig-100_34866.0	1.838
contig-100_34867.0	1.838
contig-100_34868.0	0.614
contig-100_34869.0	1.744
contig-100_34870.0	1.160
contig-100_34871.0	1.226
contig-100_34872.0	0.612
contig-100_34873.0	2.369
contig-100_34874.0	4.034
contig-100_34875.0	5.418
contig-100_34876.0	2.398
contig-100_34877.0	14.973
contig-100_34878.0	64.752
contig-100_34879.0	657.715
contig-100_34880.0	1.786
contig-100_34881.0	3.064
contig-100_34882.0	97.683
contig-100_34883.0	0.548
contig-100_34884.0	2.833
contig-100_34885.0	0.000
contig-100_34886.0	2.214
contig-100_34887.0	2.455
contig-100_34888.0	2.450
contig-100_34889.0	2.447
contig-100_34890.0	1.838
contig-100_34891.0	9.064
contig-100_34892.0	1.651
contig-100_34893.0	1.794
contig-100_34894.0	1.120
contig-100_34895.0	0.614
contig-100_34896.0	1.737
contig-100_34897.0	0.575
contig-100_34898.0	2.450
contig-100_34899.0	4.904
contig-100_34900.0	2.961
contig-100_34901.0	836.585
contig-100_34902.0	2.447
contig-100_34903.0	0.000
contig-100_34904.0	1.843
contig-100_34905.0	1.843
contig-100_34906.0	1.717
contig-100_34907.0	1.226
contig-100_34908.0	13.789
contig-100_34909.0	2.393
contig-100_34910.0	2.310
contig-100_34911.0	1.182
contig-100_34912.0	1.818
contig-100_34913.0	516.241
contig-100_34914.0	36.720
contig-100_34915.0	1.725
contig-100_34916.0	1.826
contig-100_34917.0	1.830
contig-100_34918.0	1.816
contig-100_34919.0	1.216
contig-100_34920.0	1.710
contig-100_34921.0	0.000
contig-100_34922.0	0.612
contig-100_34923.0	1.843
contig-100_34924.0	2.199
contig-100_34925.0	3.663
contig-100_34926.0	1.740
contig-100_34927.0	2.902
contig-100_34928.0	1.211
contig-100_34929.0	2.265
contig-100_34930.0	1.789
contig-100_34931.0	1.177
contig-100_34932.0	884.717
contig-100_34933.0	1.224
contig-100_34934.0	0.575
contig-100_34935.0	3.639
contig-100_34936.0	0.533
contig-100_34937.0	1.681
contig-100_34938.0	3475.143
contig-100_34939.0	1.226
contig-100_34940.0	6.061
contig-100_34941.0	691.565
contig-100_34942.0	1.229
contig-100_34943.0	2.978
contig-100_34944.0	1.838
contig-100_34945.0	2.344
contig-100_34946.0	1.764
contig-100_34947.0	1.226
contig-100_34948.0	2.359
contig-100_34949.0	1.187
contig-100_34950.0	2.297
contig-100_34951.0	1.803
contig-100_34952.0	939.197
contig-100_34953.0	1.229
contig-100_34954.0	1.840
contig-100_34955.0	1.762
contig-100_34956.0	1.138
contig-100_34957.0	3.032
contig-100_34958.0	1.843
contig-100_34959.0	2.931
contig-100_34960.0	1.219
contig-100_34961.0	1.708
contig-100_34962.0	1.826
contig-100_34963.0	1.179
contig-100_34964.0	1.843
contig-100_34965.0	2.425
contig-100_34966.0	2.428
contig-100_34967.0	1.830
contig-100_34968.0	1.845
contig-100_34969.0	10.741
contig-100_34970.0	94.658
contig-100_34971.0	2.355
contig-100_34972.0	2.458
contig-100_34973.0	1.067
contig-100_34974.0	1.830
contig-100_34975.0	2.167
contig-100_34976.0	2.919
contig-100_34977.0	1.818
contig-100_34978.0	1.734
contig-100_34979.0	2.399
contig-100_34980.0	1.815
contig-100_34981.0	1.840
contig-100_34982.0	2.463
contig-100_34983.0	10.677
contig-100_34984.0	550.017
contig-100_34985.0	1.182
contig-100_34986.0	180.813
contig-100_34987.0	1.227
contig-100_34988.0	3.665
contig-100_34989.0	1.828
contig-100_34990.0	3.034
contig-100_34991.0	225.650
contig-100_34992.0	3.564
contig-100_34993.0	3.027
contig-100_34994.0	1.798
contig-100_34995.0	1.190
contig-100_34996.0	216.022
contig-100_34997.0	1.113
contig-100_34998.0	324.406
contig-100_34999.0	3.044
contig-100_35000.0	554.138
contig-100_35001.0	2.946
contig-100_35002.0	2.993
contig-100_35003.0	1.732
contig-100_35004.0	2.236
contig-100_35005.0	1.845
contig-100_35006.0	1.771
contig-100_35007.0	2.461
contig-100_35008.0	2.219
contig-100_35009.0	2.461
contig-100_35010.0	2.377
contig-100_35011.0	2.456
contig-100_35012.0	3.409
contig-100_35013.0	2.337
contig-100_35014.0	1.192
contig-100_35015.0	2.956
contig-100_35016.0	1.786
contig-100_35017.0	1.717
contig-100_35018.0	1.818
contig-100_35019.0	407.874
contig-100_35020.0	4.000
contig-100_35021.0	1.690
contig-100_35022.0	0.525
contig-100_35023.0	1.847
contig-100_35024.0	1.200
contig-100_35025.0	1.749
contig-100_35026.0	2.350
contig-100_35027.0	0.616
contig-100_35028.0	180.850
contig-100_35029.0	3.613
contig-100_35030.0	1.227
contig-100_35031.0	0.616
contig-100_35032.0	1.847
contig-100_35033.0	3.640
contig-100_35034.0	2.409
contig-100_35035.0	72.451
contig-100_35036.0	1273.219
contig-100_35037.0	3.601
contig-100_35038.0	1.133
contig-100_35039.0	1.739
contig-100_35040.0	3.079
contig-100_35041.0	3.052
contig-100_35042.0	2.389
contig-100_35043.0	123.283
contig-100_35044.0	3.564
contig-100_35045.0	1.227
contig-100_35046.0	3.581
contig-100_35047.0	2.320
contig-100_35048.0	1.761
contig-100_35049.0	2.948
contig-100_35050.0	1.209
contig-100_35051.0	1.739
contig-100_35052.0	1.076
contig-100_35053.0	1.724
contig-100_35054.0	2.352
contig-100_35055.0	485.431
contig-100_35056.0	1.150
contig-100_35057.0	23.027
contig-100_35058.0	1.810
contig-100_35059.0	2.384
contig-100_35060.0	178.897
contig-100_35061.0	2.438
contig-100_35062.0	2.394
contig-100_35063.0	1.739
contig-100_35064.0	8.256
contig-100_35065.0	1.833
contig-100_35066.0	1.675
contig-100_35067.0	3.077
contig-100_35068.0	0.602
contig-100_35069.0	0.617
contig-100_35070.0	1.158
contig-100_35071.0	608.044
contig-100_35072.0	1.763
contig-100_35073.0	3.059
contig-100_35074.0	1.160
contig-100_35075.0	0.610
contig-100_35076.0	1.170
contig-100_35077.0	1.852
contig-100_35078.0	5.528
contig-100_35079.0	1.232
contig-100_35080.0	1.817
contig-100_35081.0	1.852
contig-100_35082.0	1.232
contig-100_35083.0	2.341
contig-100_35084.0	2.467
contig-100_35085.0	1.205
contig-100_35086.0	0.617
contig-100_35087.0	176.205
contig-100_35088.0	3.536
contig-100_35089.0	0.617
contig-100_35090.0	1636.383
contig-100_35091.0	1.232
contig-100_35092.0	2.210
contig-100_35093.0	3.084
contig-100_35094.0	705.358
contig-100_35095.0	2.467
contig-100_35096.0	4.210
contig-100_35097.0	2.447
contig-100_35098.0	35568.281
contig-100_35099.0	3.677
contig-100_35100.0	1.225
contig-100_35101.0	2.864
contig-100_35102.0	0.610
contig-100_35103.0	3.025
contig-100_35104.0	1.817
contig-100_35105.0	1.153
contig-100_35106.0	1.114
contig-100_35107.0	1.207
contig-100_35108.0	1.832
contig-100_35109.0	2.432
contig-100_35110.0	587.595
contig-100_35111.0	1.810
contig-100_35112.0	1.842
contig-100_35113.0	2.291
contig-100_35114.0	0.617
contig-100_35115.0	1.190
contig-100_35116.0	467.096
contig-100_35117.0	1.232
contig-100_35118.0	3.002
contig-100_35119.0	1.840
contig-100_35120.0	1.840
contig-100_35121.0	2.993
contig-100_35122.0	1.785
contig-100_35123.0	9.205
contig-100_35124.0	31708.975
contig-100_35125.0	1204.264
contig-100_35126.0	1.183
contig-100_35127.0	2.380
contig-100_35128.0	1.704
contig-100_35129.0	0.612
